Nt_PVK/ETL,Nt_HTL/PVK,Na_PVK,Nd_PVK,Na_HTL,Nd_HTL,Na_ETL,Nd_ETL,eta
24.57263499142336,31.45042251318459,37.998899014972714,32.435213167252,32.85083529412618,13.728502821951961,42.03471968638256,45.37359563806697,24.3468
29.461767413426095,23.265033874771515,38.27845384298436,28.149161948386276,35.05771858552458,18.278055788697397,33.43056567376358,43.03599384430869,19.3504
23.05598719427465,25.09864655652934,45.31171163255845,28.707806231181234,35.11461498235647,2.0901076082925822,46.006204215428696,42.794636289653106,0.0
24.780359175068995,27.49793770773632,30.72573260317926,36.26087078469992,39.42885852146442,9.986200540912499,40.441507605920094,38.89084573501245,0.0
29.204986784141063,24.206070570465457,24.665740643174757,41.594278959123486,26.022970994787787,8.158685797882123,37.774594431626845,34.751341195581404,0.0
31.03771608087023,23.219137388905146,37.266640130449,41.04874426411838,27.002331857206045,22.46206223176037,40.13602505814187,41.743136232141374,19.9135
28.73226428274234,25.332011093143898,41.389561355748114,31.439355360029893,35.43204388136482,1.5158255405080767,28.491938670125414,40.13614908646896,17.8959
31.06117523285102,25.27939184663361,26.729284624924812,37.711358855307466,32.646431193204066,3.4179204067750226,35.0838506705063,33.41699130411269,0.0
29.750059861264134,28.753063131950178,36.159697304693914,33.11099401721442,32.014754581360656,12.171341279453449,38.250124938722394,40.939968429694694,17.825
23.484963984632373,26.64462095581633,33.54552500907816,45.494361707369094,41.351746528894445,19.93465348307004,42.02684907340793,34.87837720458245,0.0
28.93436020552034,27.273952974740894,29.052322105253626,30.06941923218575,37.83894776259841,15.352649385542467,44.06668039853397,41.28189819362321,0.0
28.155648944167144,31.302921122697285,32.60937317408676,45.13625130983864,36.4573352936016,18.561887807157305,34.16853787586782,35.89067356540918,19.0303
25.614483057457413,24.545447006643663,44.69470572261452,45.921994610007935,24.09636439692512,3.9038171952930463,37.34494873363403,33.510706778403744,0.0
28.909767646599,30.2201807544397,26.835894699450833,33.82354707377629,40.07784883145705,20.822733401294425,43.964274237260234,36.718180976449176,0.0
29.86735857859017,24.739685900073134,43.004855636667045,29.06177173207202,24.535556224662653,4.4879143327939355,36.003108463668,39.11436266105929,16.5222
28.199362749969975,26.441366770262878,31.255792723056924,36.37685702095273,35.50135874323979,5.523184550428012,31.15676001316901,45.33570707831849,20.8967
26.66108453816405,25.767445663591428,39.92406529282175,34.84014796507638,45.55044274197944,8.988746807705464,40.20844984995611,31.810579657125878,0.0
25.472016131742187,26.08668714282991,45.47973457173712,38.60990526865191,29.788231696012502,3.4841013024202523,30.43035534509024,29.06055561555877,1.1157
23.204323460502653,23.86526485872295,37.19592858346997,24.980037339324454,30.18870182756697,5.293849276993022,39.160165370515365,30.76814924988843,0.0042
30.70511917265086,28.47733144568981,23.807551405627862,46.036484294512064,36.750383938810394,6.324639251601193,33.398413092942896,31.318840249681656,0.0
24.060878853955273,31.832582082945038,41.092701810168066,27.071368751949613,33.05018330915452,9.177031828639127,35.6408605470354,37.7631296006399,22.1145
30.63516045434246,26.36320186963826,29.096256310978067,28.373296192959156,41.10898762446018,6.776099496862358,30.79299584526541,40.19461282171979,16.9346
25.34225529873648,31.570522826962556,39.23729859429354,40.00803293477169,30.581818501811753,9.480632007473007,36.58492311446937,31.881635847070882,0.0
26.7712939186829,23.720384906712408,24.096763010360917,27.29185307273,42.54368846746645,0.34131930841024694,43.87661834335424,43.88119878994091,19.018
26.81225950920123,24.38162161469943,29.823933379503856,35.482392531140476,31.958148382268227,5.37817091784953,36.32296797537462,45.89931759999075,23.0987
30.76989164551815,28.257206502605765,29.19563195257366,23.76560430278463,41.74844909901429,4.0102515128261516,35.905146842038626,39.03653829131316,16.0945
31.006296904880404,24.347608174980838,44.04545749998816,28.194294503489413,27.80576913154539,16.615371865028507,31.887034091270138,36.034315010240284,18.4267
31.85035927496122,27.28327061891799,26.087607501013935,43.577159016139674,25.201701872396804,3.5357896254628156,39.79775461073656,41.67937927063207,19.2493
30.192265892448784,26.531717657353752,35.3989773809095,40.81778316442434,45.2741684035222,15.044223006219397,27.979831346414336,39.76371999764316,20.577
28.912178635215,29.637843323202862,39.62639393721986,31.612523508884017,29.850379317894895,17.236100564542387,41.25920069448198,36.76411461831258,0.0
23.730096810388297,32.17397184787932,40.569244484774174,28.77604868946265,23.46150556486168,21.024317198542963,32.49594985630034,34.44072810750659,19.2063
27.511605346471455,30.70052872233261,45.397566814788604,38.74693336448877,44.98382737738828,17.547354513240453,32.66543152238317,46.02455317077971,17.7461
28.92968654424442,23.45105403185085,30.096100516937724,45.16406515841663,28.153222067739925,15.639679743023972,40.10842224953482,31.07209374961812,0.0
27.637687252000102,26.44334193558931,25.085827253945997,32.63088408992551,43.886419366797114,16.646558158452315,42.77049712157644,32.919147603103085,0.0
24.308819443666142,30.294368465354427,40.80708552282141,23.517023544280892,41.7318414594153,22.525139891334096,43.322937345608864,40.22011873207351,0.0
30.660690214100285,23.05159449320246,28.393158725695955,23.062000639701743,25.932109810842398,6.5851803074420046,33.30271890293144,42.503185061321574,16.895
29.654106368813537,27.96470534747404,33.2567401452072,40.161455935470556,36.07076741964819,9.267563510476737,30.82913598472655,43.70375111379995,20.436
24.1168400685322,30.011590647975385,28.150469156195605,25.5038380626794,38.89355730806448,19.496853651677974,40.244094005136795,31.94984561084093,0.0
28.597263605562077,25.544925415747183,35.64514194596078,32.54537165240936,43.329926439399,2.0961848754493366,36.469435393754466,29.540161318912453,0.0
31.16023623670639,24.066586783038826,36.39567678326213,23.179159374386554,31.27697462699517,2.632195184394876,36.06768382304209,29.489364970638256,0.0
24.502331780776817,28.53531588229346,26.216253192320053,34.87905077731804,38.174668475099594,1.3824765831748256,45.681796461655004,45.243953057782626,0.0
25.713789838047738,25.713201193657675,31.897937541140728,39.688054502205006,40.478338731501765,4.570816345823453,39.876769151768386,36.27229678291645,0.0
23.825849140920287,25.088993198253775,25.32496990153723,38.51722248040433,36.09903468053348,1.9399637989247964,37.725682516359996,45.16567778213704,23.8154
29.787770760283017,29.47524935101143,33.34944138699869,45.13144577860595,30.45291049068372,6.380796791503178,43.5512930376008,35.70815969344054,0.0
27.082024627620708,25.13705497048534,37.62942442150171,39.09356510496717,45.36873612614761,3.182443591918539,33.05244955822864,27.77815984972888,0.0
26.975037545940197,26.736429383180358,31.501454689589586,23.26684766625048,27.766436911167922,13.607708394807474,37.85377608924098,35.18489196217466,0.0
26.87395637331143,27.980058165618917,45.62995287442797,38.21592665954532,39.51104705924799,2.295941891041158,36.9227994954366,41.947469799841926,22.5336
29.270262068157,26.098264132713865,26.337750288618395,45.66584521793608,43.53654704134864,17.32485282624545,40.887535760526575,31.57662831610379,0.0
25.95374058419327,28.440566436614404,28.00470907484352,32.55936237990314,38.33670171836417,14.09769337255555,45.153084274373846,40.79981274938985,0.0
32.136279925784976,32.139484826166836,32.410107541225024,34.01795237715753,23.872656292303127,5.190572886385389,30.55150140574224,30.535030772800898,0.0023
28.293699014389478,25.60062747001621,32.08250456067645,33.10827281266081,35.58889233581475,4.072201404837025,33.73795683232466,34.62541216596377,16.8892
24.00788158456939,25.306481317932924,45.57676557848197,34.29102077756342,32.49285396030448,16.54317180068891,37.75542266150694,38.58933563361342,24.5373
31.0724636479804,26.4485186422054,41.75039379120222,31.591106143484218,38.35673050423842,2.62587422850243,41.08311876839872,41.41967033927217,16.4942
31.33348921312524,27.473729386033234,43.35653696657394,39.22137841506006,38.60742607044992,4.11137810060363,39.694739229724426,39.25258705590106,0.0
31.141981153138257,24.66585469543905,43.6430936030076,44.01233098059546,25.553570706576814,7.346589764364292,36.81640177852471,35.57153918184725,0.0
25.90899465161156,26.841979656982268,41.12239804101014,26.24647520939229,23.88562219001015,13.480230405072481,30.46723065132454,39.98013610812569,17.3712
26.22635402727373,30.40199458799372,40.091763900577256,39.55502158221313,43.57343278126859,1.3340335604473426,39.43074445734049,30.71861900889745,0.0
23.62375704120454,26.787102431875567,30.03626300339471,44.40648167660123,42.91300476024364,0.9637572242762927,28.646919059971516,45.45803375110816,22.6726
29.17058157707594,26.646459179610385,26.260470270327403,30.269910836358086,41.814741300140255,4.779499725424662,27.662943485154756,42.808284851539874,19.6498
28.791227400482967,27.578734185014547,28.81429607717756,33.11737548433154,23.834339560954337,13.932408046141203,41.4266211145889,34.01626218567952,0.0
29.779032816496688,25.669645753626405,27.57486092783593,33.35734404831834,43.79283662492976,10.404763193384229,35.02233619091261,29.842118974150676,0.0
26.757549271340768,29.503946397115065,34.18649107906409,26.956613383747285,30.06771390748443,17.00766287966152,45.28830710016357,34.24334356032277,0.0
24.096657450713938,29.1491840240863,28.823529455715775,45.29250543555034,28.964903990427743,13.955395159952149,38.480275403894844,34.75515754536552,0.0
29.14907006685878,30.2032184864074,43.417979745111666,29.738926705727923,38.72055018741655,14.826838396777346,36.73739125317694,42.471612259195474,18.2438
31.731416507381958,25.769777912172938,25.580607259247117,45.67809129562336,40.18155063501358,15.544518114753615,30.44777131796372,43.369132306774375,22.1195
26.106438514846147,25.459130471108487,25.75517582868876,39.39789250720841,45.3167950900301,15.110565850397636,31.40621540679254,39.13310356158622,19.6377
26.093138742338656,23.246990855782364,39.35361500600063,31.257847234213465,32.090602874616806,2.607446286313247,40.8417585322761,31.310864165603377,0.0
29.850621306615267,24.836062315934992,41.724740525037966,30.7134314952835,28.80284558978437,1.847844783737463,29.99161872698236,42.80201855797889,15.7703
23.261114398419696,27.288851637473584,35.30341333517315,23.32710092346885,43.37791191965377,22.935025083735127,41.9500660998667,36.46375535729402,0.0
23.549886501374324,31.201004732765245,41.59165021565042,23.237024920544606,43.308071104643986,17.19355992913446,30.2777569418292,29.709742185902414,1.6376
29.737641408587496,32.063422563741156,40.45971015365525,41.0074948107137,31.449963227191613,7.925845504664839,33.54913127521464,31.50094635439357,0.0
26.949133733329504,28.510804525141964,36.03679782398058,34.17894879979688,24.532229696759615,2.167975574818942,41.9303114767506,42.10107435996831,17.1732
24.13067126501208,28.356271205159185,36.12949455060182,24.55429731142939,29.678016693752667,3.4831404001570547,27.840207270764733,36.5696370054939,21.8686
30.100296939939753,24.443904134227097,41.313099654060416,40.160393860803964,39.974565044830065,10.465154867782894,44.9472194589627,43.56504148608563,0.0
27.198527658271416,31.4912687637207,32.33599933181533,23.195522281079793,37.23687190476503,17.696707165659966,31.022517674759772,41.40827455931538,20.1118
23.856392462565292,28.621353883323987,25.19121437476654,43.455013650710235,34.863875665353,10.833467044139118,28.89209034797334,28.463279945216737,0.0
27.64716825747763,24.651060534259262,24.723833584736983,28.908644581790632,40.396203044373195,0.42074381330464045,29.968807171505382,34.29252791930978,17.6424
24.61170980330852,25.72327683406046,30.072841496025468,34.74713656761467,38.256662361042515,3.161642009760939,28.16559177660958,36.77748201316784,21.3795
24.71753128460534,31.703008766640615,27.374647061406257,42.849229981985104,31.563871261103113,17.11906336881574,28.281781096862318,44.832375985225696,21.544
29.38197468435723,25.73694003334089,38.710839828824504,27.336825250268838,32.99331716374171,9.832900764227226,39.55736043982259,30.320964972713785,0.0
25.655294052408006,25.826256196890284,24.596739947367347,25.448698710264654,29.67022440999379,6.533492716224126,37.801774298983766,36.51813265146376,0.0
29.003574321769754,23.263814953695714,34.154032060963665,41.192622833824366,46.003559644505245,9.092034509921344,32.076503839668526,31.304006009056337,0.0
24.46864966294744,23.218428842729445,37.039324172779565,27.032196727687396,45.292489746756104,5.341301917048125,45.02206837619208,41.37402408541402,0.0
27.09025717036135,24.20079264719698,25.437943827717454,31.4229490678246,37.42869907320798,9.961174914704458,32.68478932913766,35.46744227203402,18.1873
31.280563314978817,28.414661641447008,36.817800313297006,42.57291128535246,39.73672357723851,3.4703567232865096,45.85670897062347,35.792599127550815,0.0
25.82795399302257,25.966845284579243,42.046261498247404,29.25494595544473,41.75195436330701,18.912903840117444,28.236819670819344,30.66346703321576,21.3502
25.306561271225974,30.449302478380684,29.947717663818707,26.766495121040276,28.049674099949286,6.011000781242269,31.08701801294034,39.62735255136346,20.3575
25.78407743368978,28.489802107512254,27.843841318987582,25.034696322356638,34.618020946859346,7.322316408419698,27.78534525293921,43.29759187924909,22.2657
28.85039725661118,23.45332205056575,29.41031239073757,34.91720998583413,41.87082541900064,0.8552061770238131,38.74203009387603,31.498383923878375,0.0
29.8730507028914,25.443530384270037,32.699053320328325,38.94691350308408,30.28011029660049,18.54219597039243,34.987545587564,30.647431084504273,0.0
24.42369031501222,23.8251564597123,30.227534137924984,32.22810078224639,40.03787309545778,22.574970511566207,32.64969407395591,39.69824891482389,21.8133
23.567765755675925,24.190574708105792,30.753481507614975,27.55521297737561,40.593369098428376,18.480517390293652,39.851154174299865,35.54290955474849,0.0004
28.251879122241196,24.093483737684245,44.25958356572856,30.458667180643314,23.111471581955886,12.14033302426259,45.668922110705026,40.60798359226673,0.0
23.517594765249047,25.853446432952882,37.12193103523029,45.33315704738827,41.38143426399719,10.801983847689781,33.15184118259987,42.175583198809164,22.9247
24.07994027674646,23.300816989490503,39.25915112627243,37.15205602308263,45.36262946971686,2.640158132893185,41.85602419286823,42.203643058324566,22.2261
23.903921079694236,26.78731115753235,36.419413015059064,45.93215477977112,36.31858908516294,7.135749191746413,42.20605598597307,40.99644635315682,0.0
31.249014844807547,24.344339378671826,33.95686213461389,23.55197488690649,35.51420489330395,4.550613357202591,39.854091436069325,41.84429258266254,17.4779
24.78158948821065,31.85844553519133,31.906866619768557,40.8961955956277,27.218904848270803,20.18895820502852,33.247960645913054,39.56948177737962,20.0148
24.81283421697325,26.68675516914485,37.54233748010478,37.01167633282997,38.39426093806277,13.768490834740508,30.49740571705523,44.76647338087102,23.8593
25.77158571137766,26.20174137380973,25.924274216252684,26.578285639433513,31.10731212773203,8.041769139656472,36.35528141127226,33.43066923792517,0.0002
29.448131421178047,23.536263494476543,40.21556683743576,45.66081331260152,35.554158357127996,20.048373468314253,29.811430941410336,37.573121429224535,20.2791
31.999139062570855,25.957137988754777,44.27640869908192,34.586605358608224,29.734916911462136,13.687635939632026,45.46881663064477,31.090187420352937,0.0
24.003614279519145,27.806084592068963,42.28970891475973,39.53907200519569,33.35765365092352,10.150766675092958,27.95885165682996,30.947938558392686,22.759
27.843529505099152,31.93470796696765,25.83819106579097,31.033849231465844,25.18829941151185,21.912141985425954,36.56390375364426,34.148422969290515,0.0
27.305594610275087,28.071110393881302,39.66103349638106,34.257226176958966,34.350173625257,2.3713749281419427,34.651500591061875,40.3223632714171,17.9587
31.98804763804408,25.374422658054076,24.482664679975812,29.06122589391914,35.917336154672526,9.151138114303047,43.73114516479455,38.18242858416218,0.0
28.11731410912655,27.28949104315712,30.155647273189736,25.510923025376847,30.170547780234003,13.546309141673616,39.66962903868018,35.91666419357102,0.0
25.674867046905085,25.280745632980455,32.90561792030165,26.536976475580474,39.24936007105334,11.623820916032095,45.57332351526321,41.70490103001516,0.0
23.17870567323648,26.960140934228296,30.16726981697596,30.936526540983397,43.408279696909105,2.8817922294479486,43.977164176268715,36.430909172452075,0.0
31.49662256793036,27.14427613660763,29.244875998909492,26.560227454841886,35.06621727195228,10.508464769893898,39.984788239216,43.470152832088544,18.4765
27.866372774703372,32.1576634200418,27.72282547424262,42.05846090337834,30.290814907120286,14.305424670667918,31.972296737369078,28.911173566547028,0.0
30.854945430349062,24.733527093914304,25.14244558570817,34.60478628255909,45.94558265486791,16.951579406833588,37.015797220224044,32.86683224967085,0.0
27.316133412661795,28.658477629717776,23.259600841033812,44.01223600127136,27.48822730627203,5.45071879916456,39.794214340790596,44.153246285530166,19.6525
24.19621212861982,28.568623692858324,28.93705577914265,29.336571486003287,42.79984724399402,4.703799029744834,45.64630545629819,44.232140871757956,0.0
28.090639139669438,29.67915708922852,29.421804086149844,44.32084383952032,26.894179728308938,11.690632253656533,42.91202688344647,32.174583190150976,0.0
31.660223799056304,26.19120588322281,24.512479806093413,35.626662627735946,38.112543215492536,9.016709683418028,33.43869975377827,38.45359394107477,15.5869
28.90722862641326,26.56304511605374,23.291700370768428,39.94873806464121,41.78385142591497,4.413711278275962,44.20960978039771,45.43285614655093,20.5338
26.557713364251235,31.92835630204075,25.342643738441915,34.58877279944782,30.990447651514863,16.378263618542054,43.12231309746406,40.29519835099092,0.0
23.997204578303993,28.12456035129506,44.47351915098862,40.71071143289348,27.764478373591626,15.433209560424025,30.70301712582718,46.03498807692902,22.955
24.723949071482338,23.2746643100218,28.78133606785088,37.58115125027419,25.380397592466203,18.919470365657396,45.89217858078568,43.67080267678254,0.0
30.346984905265934,23.26791532340978,38.42026514572058,25.765746704543247,28.635329360260343,19.31543339401649,28.715227545592825,32.917289490839785,15.865
27.086883195006997,24.743137668286913,44.0944119819963,41.53765670096395,30.11033051110667,17.87052682472507,37.24420466845029,33.516536466567565,0.0
27.347417989798615,27.586641034110613,32.32467397704606,30.056714253535183,39.51324197467707,6.338159731520193,29.474951663817542,29.11698217880111,0.1008
25.959214134771198,27.59957786293376,34.16124708232025,35.1802808964448,23.134480528471144,10.290537978515264,44.73782918300422,28.179341711090604,0.0
28.44150160640456,30.147155431466707,33.871635624501444,40.2110751906842,37.18952839081225,21.616054727983293,32.19629710829094,32.9542664170817,20.0479
27.36168944416292,29.55147834381053,31.395610370250754,31.96171643413406,42.51853540575037,5.377553520590246,39.64841397878667,44.49921374305789,21.9376
28.124312325776522,25.81740309409074,34.56081921517529,38.61057089365403,41.950134042329616,20.026169930223492,40.38500316638465,33.69950023449685,0.0
28.40172277297608,26.273470540302036,25.96411546968503,31.5029467864952,25.360980629782116,1.182259703894725,43.88049035685737,35.042788453108436,0.0
32.161387914489545,24.51803610079916,29.533307890900723,39.704332587731656,45.65267513522613,6.278574793526035,42.144993385122596,38.478141068827185,0.0
24.526056654232562,27.604810945652286,41.627920817150105,24.81871081970015,39.488723515978194,0.8568582614658383,30.663727737748015,36.47372232271349,21.9814
23.597799118056596,32.21237921006821,34.23322267390723,43.62303990609119,26.134145287616384,6.472236843236765,27.71096097467674,32.79837571934416,17.9637
32.1415942798215,28.111382722382345,42.72841104157982,25.927771724918237,35.51356300393139,20.949891695805515,36.31399520067953,42.95479684974235,12.2817
23.53182514164683,25.339767866812224,44.1421179816762,30.77657001544817,23.307278947913343,13.87962793846518,28.248161630391813,40.00754490228108,20.8395
27.510311433183773,25.9075513959075,31.27915780275488,43.05288598645524,28.785805799053737,0.6382437530679804,35.04646587308464,36.5858875963572,21.1774
31.562048253565713,31.74593541631488,24.8916970846845,38.20114994458096,30.07657278729845,22.49240440599489,30.78880842386956,29.185453512890444,0.0
24.503671749932973,29.018782150636625,31.45215137784046,34.74402839750924,38.33219688184588,1.7923922217726322,33.797610230128576,45.56891556523136,24.559
28.334855201331475,28.616105094966393,25.99083760156324,28.297788004182976,31.225451237268814,12.416429033562254,40.775060173292594,38.67931732395504,0.0
24.456297610634206,24.276621987591128,33.184964286078724,25.50236298225126,29.77299324301256,4.575629848355214,40.330391468540135,31.206790896716647,0.0
29.47810024293826,28.12083005966591,25.64098173723512,37.914691662368156,33.262628384873565,11.36056194662359,37.69245865818722,42.078426238610625,18.8749
24.067920732509783,26.48106137613406,32.32783193277228,25.658152913203402,24.17964685546293,1.419280717601083,32.62495569502325,37.15075791151035,19.5456
23.19746462556361,32.18539378470578,41.77900869812007,43.487354093313115,25.848513058099044,3.0719041782311467,35.525228185716095,42.27190177054976,18.5896
30.93393697947279,23.98166376615051,24.55144256405036,30.9735872386642,38.45070595410495,10.736545427333887,43.79772905078135,27.899571529990634,0.0
27.88916479452552,29.9153690899676,27.66696300590102,26.3720244074245,44.78598679926675,4.223808240530183,30.279855134832086,38.44341821868662,17.9646
25.223941824119265,23.479174038139114,30.086181646808022,39.52631840647779,30.462496128366375,20.372461388032416,37.60548101244855,44.98626357625116,21.0569
31.77442058651359,31.521819135184327,45.75509032142574,34.97996643159902,44.70521048776945,2.8635996592332003,35.22230331328135,43.943857309521135,18.3892
26.001264717383638,25.555424201110785,45.67857783076633,41.129664826312506,37.2959364316162,9.208363101243517,31.538545758617882,39.23975562053277,23.3174
24.611769603297194,31.18364873300913,34.013445019407285,27.963141488781833,42.51186618479975,16.738919080634933,43.35573014714871,46.00005388695135,24.7064
31.854010757305772,23.405641031393376,41.48454756494472,45.76364396775106,40.847148921745784,8.82433598126345,43.65682625396701,37.90141358826773,0.0
25.25408068619038,26.924384457555032,42.9480160948117,33.4290986895622,27.272085101153102,17.78889857244244,38.625515422839506,40.19093785782146,21.1545
31.975223057863133,31.573411619428846,23.76617322635601,29.309403569167163,34.312486035773226,6.697786196245808,36.55618206939036,42.55886735360866,17.6131
29.427567018600573,28.207606222126916,41.94673721235173,24.61520668101346,35.87590158900294,22.297990004613382,33.603084192001674,28.954134755451786,0.0
31.59815642555917,24.689028629638866,26.95520628883514,32.53661301520301,39.07538703832339,22.026476061794465,43.2834112349478,27.88916391691168,0.0
24.933734802239215,23.296809615930925,30.815862330376245,25.169697148603476,41.392344764826575,3.0335131911033213,44.303361351170345,44.26418786470023,0.0
25.27465035113193,27.39475479004338,40.31313808535084,33.234906615993765,42.876153813475625,6.216303394507374,35.20813974066478,36.16353977532629,20.8641
24.63726644698899,29.572294743788795,32.76588911856214,41.84830115521929,41.439407017347975,6.587897606192845,35.79169461478314,40.80147170881489,21.278
28.912566492087215,25.912405822967003,23.796330201518767,28.620786977254593,25.54775668104004,8.45119195510107,35.92194768497538,31.890172901896833,0.0
31.8916491059406,30.780851407633577,42.070697211304996,26.32540516519406,42.82292198202859,13.866597633566016,32.68052818947624,43.21891605271782,14.3166
27.445008806493945,24.159299326165865,41.48028275152732,30.225843397799984,23.711124495952895,21.491004437818454,39.467185397674044,33.51852393221484,0.0
28.431715637784816,27.546395086204527,29.865865347612537,28.352216296943336,30.39668658423723,18.090601812454906,33.6378832064719,45.15039767867819,21.5698
25.53372840996199,27.62081510394813,45.59616565153206,36.55301820764701,24.083664089170924,7.6604062027703765,39.07315103695252,43.146900365196515,20.5192
24.716795068364423,29.47415123920088,26.296991291006808,41.639240447354986,31.399465911833587,9.210632064687077,44.740159750016375,36.89733329509926,0.0
28.29778919575943,29.792309183325838,45.19183100942454,31.09628415083327,32.07040302549774,22.320397655468792,28.471319774553756,31.673479008981374,21.4689
29.14016563934121,27.30027262876483,29.265934891541296,34.85490358624604,29.257305880997315,6.283259850032461,35.384622952375096,43.097291451256616,19.6177
27.21245881427919,23.098645919112517,38.20083288830783,45.837963891793954,35.42661529452311,1.4347867776440058,32.04827167608644,33.87150307043018,19.5346
30.155328222615413,26.203803358809072,29.22740160125433,33.37390161184972,42.45880173722628,19.793744857811763,33.62720444587816,34.5825468376628,14.3828
31.617365463466697,30.05610637642424,24.84423601933446,38.45531760942742,40.30839281687825,12.492435417353432,29.013610589401768,38.30760474135527,18.4755
31.59975001709949,23.348401008504844,39.13079160128868,39.78573738071911,26.129809993174,10.130428158019994,41.28491781073542,34.271033664789385,0.0
24.955787707209154,23.671327102087513,23.15448772249926,42.236071605264385,43.150535668416566,6.894233934030382,32.282486361426706,34.960350482614665,21.4033
27.3204845772133,30.8971988888918,30.169498806577614,39.166875375157865,41.24898642679179,3.9672800568741255,36.70850314468963,42.29468582023433,19.7643
25.953370367116758,24.624055325206196,27.007323570173178,34.40015781267836,24.745213259513687,14.18362095404846,35.94106522723578,32.90672171343855,0.0002
23.77029274107084,28.48803404566822,39.011686850184034,35.420451269932016,28.65624576217304,21.065569041454136,35.44491959437273,41.97838227177043,22.6121
29.865765883628114,26.543640588068413,30.795892349212135,32.654648759318476,32.18656935367433,14.504443246702271,40.11142084743918,36.548879200477174,0.0
29.31032562383638,31.97848662690763,29.52667154877217,35.203572958600205,40.24717266918199,16.163645271108503,36.39049034952863,43.49418468953793,19.7366
28.94279914271765,24.359413353053405,41.790791511961444,27.189897396155423,43.55961844654688,3.248902553431313,29.524911593683047,30.700118732114557,19.0628
30.662422761212657,30.784087854838315,35.380774620618645,43.753568172097296,29.3016794537723,1.7091790531809419,36.4231914745326,40.551078978609695,20.0142
23.623482385663404,25.83906271669895,31.516650811432008,32.15431361924081,43.479919721171555,14.48271282464203,29.6189470777871,33.455739693990985,22.6041
29.64002147283537,29.773667351314067,36.70618349351177,45.43292757371343,42.785624906921086,15.706909492874367,36.41583914667477,38.36985922051677,22.1418
31.576186381659895,25.11711571970604,36.357392997345485,42.42136571741848,33.31199247349577,2.0789289140289657,29.182962995411742,29.673478876580194,21.186
26.522988144187295,26.555989417575947,38.6699768493628,27.489223842687952,39.035170675633296,15.305437642882914,30.51728581185289,44.50519899251721,22.3962
30.894662784762506,29.22832968445773,33.1743553477399,32.21231265242804,29.423106465884004,19.139096318085716,37.72699690441592,34.44399432391671,0.0
30.931151180744052,25.02562908042877,27.80126135951902,33.16634444193564,32.381041889330675,8.0049047765719,28.613957743602963,34.22845096160529,13.3518
25.269954229728416,32.09289747444022,26.590316251529654,29.190378826457717,42.982389608570685,13.897875149782358,42.301762905453664,32.7851709383918,0.0
30.884804521336353,31.71171735195597,33.99484610661303,40.566784845444396,45.40972658234247,12.338473534213533,39.974942626617235,33.310064958201984,0.0
30.07015712450223,24.516650093274656,28.127330729270366,23.558028089697128,27.353130371900836,12.149813449766757,41.169334746321866,33.41446560568684,0.0
23.2500846072436,25.289570832054324,33.892583583100574,27.167841543329622,30.317525881012177,9.844565876206353,41.573366809408405,30.487351887559992,0.0
30.84421281394531,29.86842599189776,33.75669835285765,35.997756371374464,30.11259606768494,15.135506287920425,30.80908353346981,33.47385030613675,13.9221
